text,label
خوب دقیقا چیکار کنیم . شما راستی الان قرنطینه این؟ ما خوبیم مردم زهکلوت همه خوبن هیچ مشکلی نیست,1
عمو جواد به جای این کارا اگه الان اینترنت رایگانو تمدید میکردی بچه قاطی نمیکرد مبل نقاشی کنه 😂😂,1
دست خوش به اين سرعت عمل,2
آقای جهرمی صد گیگ نتی که باش نشه ی اینستا بالا اورد به چه دردی میخوره؟تازه مگه نگفتین یکساله . مخابرات واسه یازده روز فعال کرده,0
سلام آقای وزیر خواهشاً این مشکل افتضاح بودن رو درست کنید هم اینکه اینترنت که خیلی خیلی ضعیفه که هیچ دوباره هم گرون شده بسته های اینترنت رایتل هم از آبان ماه به اینور بدرد نمیخوره سرعتش ممنون از شما لطفا پیگیری کنید خواهشا,0
تاثیری هم روی کرونا داره؟,1
شیراز کی درست میشه؟؟,1
دکتر به این روحانی بگو یه دو هفته ادارات و بانکها رو تعطیل کنه مغازه ها رو چون از در آمد ماست تعطیل میکنه اونها رو چون دولت باید حقوق بده تعطیل نمیکنه بابا یکم به فکر مردم باشید,0
ولی خیلی ناراحت کنندس که روحانی #برجام_موشکی رو امضا کنه و کشورتون نابود بشه و ما اینجا تو کشورمون قم در امنیت و سلامت باقی بمونیم. کاش میشد برای کشور دوست و همسایه؛ ایران کاری کرد:(((,0
نفرت از جمهوری اسلامی و آخوند شما رو به خزعبل گویی انداخته نباید آتش کینه شرف و انسانیت رو از شما بگیره به شما توصیه میکنم کمی حتی از منابع مخالف راجع به شخصیت این بزرگواران مطالعه کنید,0
زیزو مرد دوست داشتنی از رئال رفت پست کریس: فقط افتخار میکنم که بازیکنت بودم،مستر‌.ممنون‌. @Cristiano pic.twitter.com/7TtA9HS9m8,2
والا ما که نگرفتیم! شرکت اینترنتمون عصر تلکامه و نداده. از دیروزم اینترنت مخابرات گرفتم اونم صد گیگ رو‌ نداده,0
رییس کمی بشین منزل استراحت کن پایتخت ببین ،از تورم هایی که در ۵ سال اخیر ایجاد شده به گوش آقای  دکتر حسن روحانی رییس جمهور  برسون،طوری صحبت میکنه انگار ما سوئیس زندگی میکنیم.,0
بادمجان بد آفات نداره,0
منم اشتباه کردم و گذری خوندم و کلمات احتمالاتی رو ندیدم.. میلان به اندازه کافی اوضاعش پیچیده هست نمیخوام خودمون بیشتر اوقات حودمون رو مکدر کنیم، بازم معذرت (دایرکتم بسته بود نشد اینارو اونجا بگم),0
اقای اذری جهرمی  تو واس ما هم یه لیتاب بگیر تا ماهم بشینیم خونه کرونا نکیریم ثد گیک نت هم به سیمکارتا بده ما ک وای فای نداریم جایی هم نمیتونین بریم باید چیکار کنیم تو این 1 ماهه 120گیگ نتم رفته خو یه نتیم به سیممارتا بدید🙅🙅,1
بانە در زبان کوردی بە معنای بلندی و سرافرازی و مقاومت است و من مطمئنم که #اعتصاب بانه به پیروزی میرسه با #اعتصاب سراسری دیگه کوردستان تنها نیست این بار پوزه ضحاکو با قیام فرزندان کاوه بر زمین میمالیم. #اعتصاب_کردستان,2
کرونا,1
از وقتی که 100 گیگ هدیه دادن ، نت ما کلا قطع شده و وصلم نمیشه.ما نت هدیه نمیخوایم نت خودمونو وصل کنن مخابرات,0
سلام اقای دکتر اینترنت تموم بشه چیکار کنیم؟یه دلخوشیمون همینه .الان نزدیک سه هفته اس کل خانواده قرنطینه اییم.حالا اینترنت تموم بشه از یه طرف سرعتشم واویلاس.من مودم ایرانسل دارم خیلی ضعیفه😐,0
آقاپیام ما پرسپولیسی ها خیلی وقته که بهت اعتقاد پیدا کردیم اما یه عده کصافت اومدن از فوتبال محوت کردن اگه الان بودی داشتی تو یه تیم خوب اروپایی بازی میکردی اما افسوس که نابود شدی,0
تف تو مخابرات که ۱۰۰گیگ نت به ما نداد,0
در سالروز وفات حضرت #خدیجة_الکبری ام المومنین، سلام الله علیها بیایید این بزرگوار را با سیل صلوات هامون خشنود کنیم اگر صلوات ها رو نمی فرستین لطفا #ریت و #فیو نکنید سهم هر نفر پنج #صلوات اگر بیشتر خواستین بفرستین در پایین منشن کنید در آخر تعداد رو اعلام می کنم,1
آقای آذری جهرمی,1
اینترنت بده,1
اقا چقدر #افطار خوبِ #دست_خوش,2
برای روستامون اینترنت,1
ما اینترنت خانگی نداریم. پول نداریم مودم بخریم چیکار کنیم,1
یاخود خدا آبهای سطحی و زیر سطحی و عمیق رو مصرف کردیم، حالا بریم سراغ آبهای« ژرف»,0
سلام حاجی به این شاتلی ها فشار بیار صد گیگ رو تمدید کنن مث مخابرات دیگه زورتون نمیرسه یعنی ؟؟؟,0
آقای دکتر توی استوری ها گفتید اینترنت ۱۰۰ گیگ تا ۷ فروردین تمدید شده ولی اینترنت مخابرات تهران در قسمت داشبورد می زنه مهلت بسته ۱۰۰ گیگ تا ۲۹ اسفند است. چه جوریاست، برای مخابرات تمدید نشده؟,1
شکل کرونا,1
"🔴 دکتر الهی قمشه ای و ویروس کرونا：  این دستور توسط پادشاه پادشاهان صادر شده است
 امروز ، فرمانده قدرتمندترین ارتش جهان ، وزیر دفاع آمریکا ... به دستور خدا زندانی است .. !! امروز تمام هتل های لاس وگاس بزرگترین کازینوها را در جهان بسته اند.  به دستور خدا
 امروز خیابان های روسپیگری در آمستردام بسته است که درآمد آن از 10 میلیارد دلار در سال فراتر می رود.  به دستور خدا
 امروز همه کشورهای جهان کلوپ های برهنه ، همجنسگراها ، کلوپ های شبانه ، کافه ها و بسیاری از رستوران ها را تعطیل کرده اند .. !! به دستور خدا
 امروز بیشترین تعداد هواپیماها در طول تاریخ بر روی زمین نشسته است .. !! به دستور خدا
 امروز ، ترامپ  اعلام کرد که نرخ بهره به صفر کاهش می یابد ، یعنی لغو ربا خواری.  به دستور خدا
 امروز پوتین در حال مذاکره با بشار است تا جنگ سوریه را متوقف کند.  به دستور خدا  امروز تمام دنیا حجاب دارند و از ترس از ویروس ای که با چشم غیر مسلح قابل مشاهده نیست ، در  هراس هستند.  به دستور خدا
 امروز ، بورس سهام دو هفته ، 16 هزار میلیارد دلار از دست داد. !! به دستور خدا. امروز
 کل دنیا در جستجوی نجات است .. !! کجا هستند افرادی که فکر می کردند توانایی آن را دارند. و متکبر و ملحد که منکر وجود خدا بودند. امروز جنایتکاران و منافقین کجا هستند؟
 صدای آنها کم رنگ شده است.
 پادشاهی امروز.  متعلق  به خدای متعال است که در کتاب خودفرموده: ""اگر عده ای ادعای بزرگی کردند ، ما از آسمان به آنها علامتی می فرستیم وبه آنها می فهمانیم که گردن آنها دربرابر قدرت پروردگار عالم ازموی نازکتر است.
خيلي مغرور شده بوديم ، خيلي مشغول شده بوديم ، در تخريب و تصرف طبيعت خيلي بي پروا شده بوديم ، به چيزي جز منافع خود نمي انديشيديم ، ضعيف را پامال مي كرديم به صاحب قدرت و ثروت  براي ارتقاي مال و موقعيت كرنش مي كرديم ، 
باور داشتيم قاعده دنيا همين است و اينگونه خواهد ماند. 
آسمان را از دود و سرب و گازهاي سمي سياه كرده بوديم ، 
دريا را از ماهي تهي و از زباله و نفت و فاضلاب پر كرده كرده بوديم. 
بنام دين ، بنام دمكراسي ، بنام حقوق بشر مي كشتيم ، اسير مي كرديم ، غارت مي كرديم و حتي از فروختن زنها و بچه ها شرم نمي كرديم. 
صبر خدا هم حدي دارد ، تحمل كائنات هم حدي دارد ،ظرفيت  زمين و آسمان هم حدي دارد. 
بالاخره بايد كسي پيدا مي شد و به انسان مست و مغرور فرمان بدهد ايست. !!!؟؟؟
و اين ماموريت به يك ويروس كوچك غير قابل رويت واگذار شد تا به معناي واقعي انسان طغيانگر را سر جايش بنشاند. 
و بدرستي به او بفهماند كه اي انسان :
تو",1
